strategy_id,walk_forward_preset,fold,valid_start,valid_end,market_context_label,date,benchmark_symbol,benchmark_weight_date,asof_status,benchmark_constituent_count,benchmark_weight_sum,strategy_live_exposure,reported_live_exposure,strategy_live_holding_count,strategy_position_return,benchmark_daily_return,strategy_excess_daily_return,strategy_weight_in_benchmark,strategy_weight_outside_benchmark,benchmark_weight_held_by_strategy,benchmark_weight_missed_by_strategy,benchmark_top_n,benchmark_top_n_weight_total,benchmark_top_n_weight_held,benchmark_top_n_weight_missed,benchmark_top_n_coverage_ratio,constituent_overlap_count,outside_benchmark_count,industry_l1_gap_raw,industry_l1_gap_normalized,top_industry_underweight,top_industry_underweight_value,top_industry_overweight,top_industry_overweight_value
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-01,SH.000300,2024-03-29,available,300,1.0000400000000003,0.0,0.0,0,0.0,0.01644390922351513,-0.01644390922351513,0.0,0.0,0.0,1.0,20,0.31817,0.0,0.31817,0.0,0,0,1.00004,,银行,-0.1256,区域地产,-0.00048
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-02,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,0.0019969018884345925,-0.0041633640649118,0.006160265953346393,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-03,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,0.00435522232824598,-0.0035970821184801,0.00795230444672608,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-08,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,-0.005722322810344528,-0.0087981389091317,0.0030758160987871715,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-09,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,-0.007201597842126,-0.0008256961155522,-0.0063759017265738,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-10,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,0.0021077164734422,-0.0081449218761053,0.0102526383495475,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-11,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,0.0053037038095469,-0.0001341052469392,0.0054378090564861,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-12,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,-0.0056135315075938,-0.0081044677305206,0.0024909362229267994,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-15,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,0.0217397362426484,0.0210711655312096,0.0006685707114388005,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-16,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,-0.0102067423871469,-0.0106985472291409,0.0004918048419940008,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-17,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,0.008352733834250399,0.0154623466652996,-0.007109612831049201,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-18,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,-0.0020675002421224,0.0012340831323274,-0.0033015833744498005,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-19,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,-0.0015531619529064616,-0.0078827945543168,0.006329632601410338,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-22,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,-0.003426438584310701,-0.0030381233658791,-0.0003883152184316011,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-23,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,-0.010689179258313301,-0.0069897193350138,-0.0036994599232995015,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-24,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,0.006860558336649499,0.0043921944430185,0.0024683638936309994,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-25,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,-0.0011001024378889002,0.0024590955298982,-0.0035591979677871005,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-26,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,0.0127471532791684,0.0152934044891621,-0.002546251209993699,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-29,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,-0.0021299872096088007,0.0110594346966048,-0.0131894219062136,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-04-30,SH.000300,2024-04-01,available,300,0.9999979999999999,0.5385261348542093,0.5385261348542095,9,-0.0051072796820149004,-0.0053864472351686,0.00027916755315369936,0.5385261348542093,0.0,0.055328,0.944672,20,0.318349,0.015243,0.303106,0.047881413166053606,9,0,1.1791201348542093,1.6405939999999999,银行,-0.12473,建筑工程,0.1039054412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-05-06,SH.000300,2024-04-30,available,300,1.0000299999999998,0.5385261348542093,0.5385261348542095,9,0.0083097863356299,0.0148402364893922,-0.0065304501537623,0.5385261348542093,0.0,0.055889999999999995,0.94411,20,0.32333999999999996,0.01584,0.30749999999999994,0.04898868064575989,9,0,1.1811761348542094,1.64265,银行,-0.13086,建筑工程,0.1043344412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-05-07,SH.000300,2024-05-06,available,300,0.999992,0.5385261348542093,0.5385261348542095,9,0.0026276073878438427,0.0003089221078875,0.002318685279956343,0.5385261348542093,0.0,0.055799999999999995,0.9442,20,0.324554,0.015531,0.309023,0.047853361844253955,9,0,1.1787221348542094,1.640196,银行,-0.128951,建筑工程,0.1043434412953766
price_volume_low_turnover_v1,baseline_2y_1y_5fold,4,2024-04-01,2025-03-31,relative_lag_in_strong_benchmark_context,2024-05-08,SH.000300,2024-05-06,available,300,0.999992,0.5385261348542093,0.5385261348542095,9,-0.0016384825304879003,-0.0078682485153088,0.0062297659848209,0.5385261348542093,0.0,0.055799999999999995,0.9442,20,0.324554,0.015531,0.309023,0.047853361844253955,9,0,1.1787221348542094,1.640196,银行,-0.128951,建筑工程,0.1043434412953766
